ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD06093;AD06093;"Technische Öle und Fette Großhandel";;"Portal Service GmbH & Co. KG";19.00;20;;;;;;1;;;"Branche: Technische Öle und Fette Großhandel, Datensätze: 98";"Branche: Technische Öle und Fette Großhandel, Datensätze: 98";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06094;AD06094;"Technische Büros";;"Portal Service GmbH & Co. KG";19.00;6266;;;;;;1;;;"Branche: Technische Büros, Datensätze: 31329";"Branche: Technische Büros, Datensätze: 31329";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06095;AD06095;"Technische Büros Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;1086;;;;;;1;;;"Branche: Technische Büros Baden-Württemberg, Datensätze: 5430";"Branche: Technische Büros Baden-Württemberg, Datensätze: 5430";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06096;AD06096;"Technische Büros Bayern";;"Portal Service GmbH & Co. KG";19.00;1183;;;;;;1;;;"Branche: Technische Büros Bayern, Datensätze: 5911";"Branche: Technische Büros Bayern, Datensätze: 5911";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06097;AD06097;"Technische Büros Berlin";;"Portal Service GmbH & Co. KG";19.00;182;;;;;;1;;;"Branche: Technische Büros Berlin, Datensätze: 906";"Branche: Technische Büros Berlin, Datensätze: 906";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06098;AD06098;"Technische Büros Brandenburg";;"Portal Service GmbH & Co. KG";19.00;136;;;;;;1;;;"Branche: Technische Büros Brandenburg, Datensätze: 678";"Branche: Technische Büros Brandenburg, Datensätze: 678";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06099;AD06099;"Technische Büros Bremen";;"Portal Service GmbH & Co. KG";19.00;40;;;;;;1;;;"Branche: Technische Büros Bremen, Datensätze: 199";"Branche: Technische Büros Bremen, Datensätze: 199";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06100;AD06100;"Technische Büros Hamburg";;"Portal Service GmbH & Co. KG";19.00;127;;;;;;1;;;"Branche: Technische Büros Hamburg, Datensätze: 631";"Branche: Technische Büros Hamburg, Datensätze: 631";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06101;AD06101;"Technische Büros Hessen";;"Portal Service GmbH & Co. KG";19.00;510;;;;;;1;;;"Branche: Technische Büros Hessen, Datensätze: 2549";"Branche: Technische Büros Hessen, Datensätze: 2549";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06102;AD06102;"Technische Büros Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;90;;;;;;1;;;"Branche: Technische Büros Mecklenburg-Vorpommern, Datensätze: 446";"Branche: Technische Büros Mecklenburg-Vorpommern, Datensätze: 446";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06103;AD06103;"Technische Büros Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;507;;;;;;1;;;"Branche: Technische Büros Niedersachsen, Datensätze: 2534";"Branche: Technische Büros Niedersachsen, Datensätze: 2534";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06104;AD06104;"Technische Büros Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1260;;;;;;1;;;"Branche: Technische Büros Nordrhein-Westfalen, Datensätze: 6300";"Branche: Technische Büros Nordrhein-Westfalen, Datensätze: 6300";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06105;AD06105;"Technische Büros Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;325;;;;;;1;;;"Branche: Technische Büros Rheinland-Pfalz, Datensätze: 1625";"Branche: Technische Büros Rheinland-Pfalz, Datensätze: 1625";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06106;AD06106;"Technische Büros Saarland";;"Portal Service GmbH & Co. KG";19.00;72;;;;;;1;;;"Branche: Technische Büros Saarland, Datensätze: 360";"Branche: Technische Büros Saarland, Datensätze: 360";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06107;AD06107;"Technische Büros Sachsen";;"Portal Service GmbH & Co. KG";19.00;287;;;;;;1;;;"Branche: Technische Büros Sachsen, Datensätze: 1431";"Branche: Technische Büros Sachsen, Datensätze: 1431";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD06108;AD06108;"Technische Büros Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;111;;;;;;1;;;"Branche: Technische Büros Sachsen-Anhalt, Datensätze: 552";"Branche: Technische Büros Sachsen-Anhalt, Datensätze: 552";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|26;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
