ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;variantId_2;articleId_2;name_2;keywords_2;metaTitle_2;description_2;descriptionLong_2;additionalText_2;packUnit_2;attr1_2;attr2_2;attr3_2;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD01549;AD01549;"Telematische Dienste";;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01550;AD01550;Tennis-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01551;AD01551;"Tennisplätze und Tennishallen";;"MaxxDiscount GmbH & Co. KG";19.00;2089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01552;AD01552;Tennisschulen;;"MaxxDiscount GmbH & Co. KG";19.00;727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01553;AD01553;"Teppiche Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;1383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01554;AD01554;"Teppiche und Teppichbeläge Ein";;"MaxxDiscount GmbH & Co. KG";19.00;1383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01555;AD01555;"Textil- und Bekleidungs-Handel";;"MaxxDiscount GmbH & Co. KG";19.00;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01556;AD01556;Textilagenturen;;"MaxxDiscount GmbH & Co. KG";19.00;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01557;AD01557;Textildruckereien;;"MaxxDiscount GmbH & Co. KG";19.00;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01558;AD01558;"Textilindustrie Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;3682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01559;AD01559;"Textilkurzwaren Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01560;AD01560;Textilreinigungsunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01561;AD01561;"Textilveredlung Dienstleistung";;"MaxxDiscount GmbH & Co. KG";19.00;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01562;AD01562;"Textilwaren Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;2140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01563;AD01563;"Textilwaren Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01564;AD01564;"Textilwaren und Bekleidung Ein";;"MaxxDiscount GmbH & Co. KG";19.00;2140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01565;AD01565;Textverarbeitungsunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01566;AD01566;"Theater, Opern- und Konzerthäu";;"MaxxDiscount GmbH & Co. KG";19.00;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01567;AD01567;"Theater-Vereine, Volks- und La";;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01568;AD01568;Therapeuten;;"MaxxDiscount GmbH & Co. KG";19.00;56123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01569;AD01569;Tiefbauunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;5216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01570;AD01570;"Tiefkühlkost und Fertiggericht";;"MaxxDiscount GmbH & Co. KG";19.00;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01571;AD01571;Tierärzte;;"MaxxDiscount GmbH & Co. KG";19.00;1786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01572;AD01572;Tierheilpraktiker;;"MaxxDiscount GmbH & Co. KG";19.00;2871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01573;AD01573;Tierheime;;"MaxxDiscount GmbH & Co. KG";19.00;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01574;AD01574;Tierkliniken;;"MaxxDiscount GmbH & Co. KG";19.00;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01575;AD01575;Tierpensionen;;"MaxxDiscount GmbH & Co. KG";19.00;1746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01576;AD01576;Tierpräparatoren;;"MaxxDiscount GmbH & Co. KG";19.00;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01577;AD01577;Tierschutz-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01578;AD01578;"Tierzucht und Tierhaltung";;"MaxxDiscount GmbH & Co. KG";19.00;2054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01579;AD01579;"Tierzucht- Tiersport- und Tier";;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01580;AD01580;Tierzucht-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01581;AD01581;Tischtennis-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01582;AD01582;Tonstudios;;"MaxxDiscount GmbH & Co. KG";19.00;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01583;AD01583;"Tonträger Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01584;AD01584;"Tonträger Vertrieb";;"MaxxDiscount GmbH & Co. KG";19.00;3199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01585;AD01585;"Tore Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01586;AD01586;Total-Tankstellen;;"MaxxDiscount GmbH & Co. KG";19.00;394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01587;AD01587;Toto/Lotto-Annahmestellen;;"MaxxDiscount GmbH & Co. KG";19.00;603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01588;AD01588;"Touristische Dienstleistungen";;"MaxxDiscount GmbH & Co. KG";19.00;9989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01589;AD01589;Trachten-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01590;AD01590;"Transport- und Fuhrunternehmen";;"MaxxDiscount GmbH & Co. KG";19.00;2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01591;AD01591;Transportbetonwerke;;"MaxxDiscount GmbH & Co. KG";19.00;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01592;AD01592;"Transportgeräte Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01593;AD01593;Transportunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01594;AD01594;Treppenbauunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;2229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01595;AD01595;Treuhänder;;"MaxxDiscount GmbH & Co. KG";19.00;1337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01596;AD01596;Treuhandgesellschaften;;"MaxxDiscount GmbH & Co. KG";19.00;1337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01597;AD01597;Trinkhallen;;"MaxxDiscount GmbH & Co. KG";19.00;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01598;AD01598;Trockenbauunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01599;AD01599;"Tuche und Stoffe Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01600;AD01600;Turn-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01601;AD01601;Turnhallen;;"MaxxDiscount GmbH & Co. KG";19.00;2089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01602;AD01602;"Uhren Einzelhandel und Uhrmach";;"MaxxDiscount GmbH & Co. KG";19.00;738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01603;AD01603;Uhrmacher;;"MaxxDiscount GmbH & Co. KG";19.00;299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01604;AD01604;"Umwelt- und Energieberatung";;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01605;AD01605;Umweltschutz-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01606;AD01606;Umweltschutzunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01607;AD01607;"Umwelttechnische Anlagen Herst";;"MaxxDiscount GmbH & Co. KG";19.00;11915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01608;AD01608;Umzugsspeditionen;;"MaxxDiscount GmbH & Co. KG";19.00;3494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01609;AD01609;Unfallchirurgen;;"MaxxDiscount GmbH & Co. KG";19.00;10779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01610;AD01610;Universitäten;;"MaxxDiscount GmbH & Co. KG";19.00;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01611;AD01611;"Unterhaltungselektronik Vertri";;"MaxxDiscount GmbH & Co. KG";19.00;3199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01612;AD01612;Unterhaltungskünstler;;"MaxxDiscount GmbH & Co. KG";19.00;1039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01613;AD01613;"Unternehmens- und Organisation";;"MaxxDiscount GmbH & Co. KG";19.00;10951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01614;AD01614;"Unternehmens-, Organisations- ";;"MaxxDiscount GmbH & Co. KG";19.00;10951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01615;AD01615;"Unternehmens-, Organisations- ";;"MaxxDiscount GmbH & Co. KG";19.00;10951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01616;AD01616;Unternehmensberater;;"MaxxDiscount GmbH & Co. KG";19.00;10951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01617;AD01617;Unternehmensberatungsgesellsch;;"MaxxDiscount GmbH & Co. KG";19.00;10951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01618;AD01618;Unternehmer-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01619;AD01619;"Unterwäsche Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;2140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01620;AD01620;"Urlaubs- und Freizeit-Vereine";;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01621;AD01621;Urologen;;"MaxxDiscount GmbH & Co. KG";19.00;10779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01622;AD01622;Urologische-Krankenhausfachabt;;"MaxxDiscount GmbH & Co. KG";19.00;1078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01623;AD01623;Veranstaltungsorganisationen;;"MaxxDiscount GmbH & Co. KG";19.00;17945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01624;AD01624;Veranstaltungstechnik;;"MaxxDiscount GmbH & Co. KG";19.00;576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01625;AD01625;"Verbände und Vereinigungen";;"MaxxDiscount GmbH & Co. KG";19.00;15894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01626;AD01626;Verbraucherberatungsstellen;;"MaxxDiscount GmbH & Co. KG";19.00;1133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01627;AD01627;"Vereidigte Buchprüfer und -ges";;"MaxxDiscount GmbH & Co. KG";19.00;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01628;AD01628;Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;15894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01629;AD01629;Vereinsheime;;"MaxxDiscount GmbH & Co. KG";19.00;2532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01630;AD01630;Verkaufsbüros;;"MaxxDiscount GmbH & Co. KG";19.00;7601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01631;AD01631;"Verkaufsförderungs- und Market";;"MaxxDiscount GmbH & Co. KG";19.00;1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01632;AD01632;Verkaufsförderungsunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01633;AD01633;Verkehrs-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01634;AD01634;Verkehrsbüros;;"MaxxDiscount GmbH & Co. KG";19.00;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01635;AD01635;Verkehrswacht-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01636;AD01636;Verlage;;"MaxxDiscount GmbH & Co. KG";19.00;2332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01637;AD01637;"Verleih, Vermittlung und Vermi";;"MaxxDiscount GmbH & Co. KG";19.00;2502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01638;AD01638;Vermögensberater;;"MaxxDiscount GmbH & Co. KG";19.00;6072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01639;AD01639;Vermögensverwalter;;"MaxxDiscount GmbH & Co. KG";19.00;6072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01640;AD01640;"Vermögensverwaltungen und -ges";;"MaxxDiscount GmbH & Co. KG";19.00;6072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01641;AD01641;Vermessungsämter;;"MaxxDiscount GmbH & Co. KG";19.00;3126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01642;AD01642;Vermessungsbüros;;"MaxxDiscount GmbH & Co. KG";19.00;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01643;AD01643;"Verpackungsmaschinen Großhande";;"MaxxDiscount GmbH & Co. KG";19.00;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01644;AD01644;"Verpackungsmaschinen Herstelle";;"MaxxDiscount GmbH & Co. KG";19.00;1378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01645;AD01645;"Verpackungsmaterial Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01646;AD01646;Verrechnungsdienste;;"MaxxDiscount GmbH & Co. KG";19.00;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01647;AD01647;Versandhandel;;"MaxxDiscount GmbH & Co. KG";19.00;945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01648;AD01648;Versandhaus-Agenturen;;"MaxxDiscount GmbH & Co. KG";19.00;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01649;AD01649;"Versicherungsagenturen und -Ve";;"MaxxDiscount GmbH & Co. KG";19.00;3184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01650;AD01650;Versicherungsgeneralagenturen;;"MaxxDiscount GmbH & Co. KG";19.00;9565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01651;AD01651;"Versicherungsgesellschaften, V";;"MaxxDiscount GmbH & Co. KG";19.00;1405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01652;AD01652;Versicherungsmakler;;"MaxxDiscount GmbH & Co. KG";19.00;1195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01653;AD01653;Versicherungsvermittler;;"MaxxDiscount GmbH & Co. KG";19.00;9005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01654;AD01654;Versicherungsvertreter;;"MaxxDiscount GmbH & Co. KG";19.00;9005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01655;AD01655;Versteigerer;;"MaxxDiscount GmbH & Co. KG";19.00;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01656;AD01656;Verteilerunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01657;AD01657;Vertriebenen-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01658;AD01658;Vertriebsunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;27798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01659;AD01659;Verwaltungsgesellschaften;;"MaxxDiscount GmbH & Co. KG";19.00;25042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01660;AD01660;Verzinkereien;;"MaxxDiscount GmbH & Co. KG";19.00;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01661;AD01661;Videofilmproduzenten;;"MaxxDiscount GmbH & Co. KG";19.00;1160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01662;AD01662;"Videogeräte Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01663;AD01663;"Videogeräte Vertrieb";;"MaxxDiscount GmbH & Co. KG";19.00;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01664;AD01664;Videotheken;;"MaxxDiscount GmbH & Co. KG";19.00;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01665;AD01665;"Vieh Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01666;AD01666;Vogelschutz-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01667;AD01667;Vogelzucht-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01668;AD01668;Volksbanken;;"MaxxDiscount GmbH & Co. KG";19.00;1149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01669;AD01669;"Volksbanken, Raiffeisen- und G";;"MaxxDiscount GmbH & Co. KG";19.00;1149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01670;AD01670;"Volksbund Deutscher Kriegsgräb";;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01671;AD01671;Volkshochschulen;;"MaxxDiscount GmbH & Co. KG";19.00;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
